ano,mes,sigla_uf,empresa,tecnologia,modalidade,total_acessos
2025,4,TO,VIVO,GSM,Pré-pago,
2025,4,MA,VIVO,LTE,Pós-pago,
2025,4,MA,VIVO,NR,Pré-pago,
2025,4,MA,VIVO,WCDMA,Pós-pago,
2025,4,PI,VIVO,LTE,Pós-pago,
2025,4,CE,VIVO,LTE,Pré-pago,
2025,4,PB,VIVO,LTE,Pós-pago,
2025,4,SE,VIVO,NR,Pré-pago,
2025,4,SE,VIVO,WCDMA,Pós-pago,
2025,4,MG,VIVO,NR,Pós-pago,
2025,4,RJ,VIVO,GSM,Pós-pago,
2025,4,MS,VIVO,LTE,Pré-pago,
2025,4,MT,VIVO,WCDMA,Pós-pago,
2025,4,AP,CLARO,WCDMA,Pós-pago,
2025,4,AP,CLARO,GSM,Pós-pago,
2025,4,MA,CLARO,LTE,Pós-pago,
2025,4,MA,CLARO,WCDMA,Pré-pago,
2025,4,MA,CLARO,NR,Pré-pago,
2025,4,CE,CLARO,LTE,Pré-pago,
2025,4,PE,CLARO,WCDMA,Pós-pago,
2025,4,AL,CLARO,WCDMA,Pós-pago,
2025,4,AL,CLARO,LTE,Pré-pago,
2025,4,SE,CLARO,GSM,Pré-pago,
2025,4,BA,CLARO,GSM,Pós-pago,
2025,4,MG,CLARO,WCDMA,Pré-pago,
2025,4,PR,CLARO,LTE,Pré-pago,
2025,4,MS,CLARO,LTE,Pós-pago,
2025,4,MT,CLARO,LTE,Pré-pago,
2025,4,MT,CLARO,GSM,Pré-pago,
2025,4,GO,CLARO,NR,Pré-pago,
2025,4,PB,BRISANET,NR,Pós-pago,
2025,4,SP,ALGAR (CTBC TELECOM),GSM,Pré-pago,
2025,4,SC,Telexperts Telecomunicacoes S.A.,LTE,Pré-pago,
2025,4,SC,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,4,RR,SURF TELECOM,LTE,Pós-pago,
2025,4,SE,SURF TELECOM,LTE,Pré-pago,
2025,4,AC,SURF TELECOM,LTE,Pós-pago,
2025,4,PB,TIM,NR,Pré-pago,
2025,4,BA,Next Level Telecom Ltda.,LTE,Pós-pago,
2025,4,PR,UNIFIQUE,NR,Pós-pago,
2025,4,RR,TIM,WCDMA,Pós-pago,
2025,4,MT,DATORA,LTE,Pós-pago,
2025,4,BA,DATORA,GSM,Pós-pago,
2025,4,AM,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,
2025,4,MS,DATORA,GSM,Pós-pago,
2025,4,MG,BRISANET,NR,Pós-pago,
2025,4,TO,VIVO,CDMA IS 95,Pré-pago,
2025,4,RJ,VIVO,CDMA IS 95,Pré-pago,
2025,4,MA,SURF TELECOM,LTE,Pré-pago,
2025,4,RJ,America Net S.a.,LTE,Pós-pago,
2025,4,SC,America Net S.a.,LTE,Pós-pago,
2025,4,RO,TIM,LTE,Pós-pago,
2025,4,RO,TIM,WCDMA,Pré-pago,
2025,4,AP,TIM,GSM,Pré-pago,
2025,4,PI,TIM,GSM,Pós-pago,
2025,4,CE,TIM,GSM,Pré-pago,
2025,4,RN,TIM,WCDMA,Pré-pago,
2025,4,PR,TIM,LTE,Pós-pago,
2025,4,SC,TIM,LTE,Pré-pago,
2025,4,RS,TIM,GSM,Pós-pago,
2025,4,MS,TIM,GSM,Pós-pago,
2025,4,MS,TIM,WCDMA,Pré-pago,
2025,4,RO,VIVO,LTE,Pós-pago,
2025,4,AM,VIVO,CDMA IS 95,Pré-pago,
2025,4,AP,VIVO,GSM,Pré-pago,
2025,4,PI,VIVO,LTE,Pré-pago,
2025,4,SE,VIVO,GSM,Pré-pago,
2025,4,SE,VIVO,WCDMA,Pré-pago,
2025,4,RJ,VIVO,LTE,Pós-pago,
2025,4,MS,VIVO,LTE,Pós-pago,
2025,4,RN,CLARO,NR,Pré-pago,
2025,4,PB,CLARO,LTE,Pós-pago,
2025,4,AL,CLARO,NR,Pós-pago,
2025,4,SE,CLARO,NR,Pós-pago,
2025,4,SE,CLARO,WCDMA,Pós-pago,
2025,4,BA,CLARO,NR,Pós-pago,
2025,4,ES,CLARO,LTE,Pós-pago,
2025,4,ES,CLARO,NR,Pós-pago,
2025,4,SP,CLARO,WCDMA,Pré-pago,
2025,4,SP,CLARO,GSM,Pré-pago,
2025,4,RN,BRISANET,NR,Pós-pago,
2025,4,MG,BRISANET,LTE,Pós-pago,
2025,4,PE,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,
2025,4,MG,ALGAR (CTBC TELECOM),WCDMA,Pré-pago,
2025,4,MG,Telexperts Telecomunicacoes S.A.,LTE,Pré-pago,
2025,4,PE,TIM,NR,Pós-pago,
2025,4,DF,VIVO,LTE,Pré-pago,
2025,4,PA,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,
2025,4,CE,America Net S.a.,LTE,Pós-pago,
2025,4,CE,DATORA,LTE,Pós-pago,
2025,4,MS,ALGAR (CTBC TELECOM),WCDMA,Pré-pago,
2025,4,PB,Telexperts Telecomunicacoes S.A.,LTE,Pré-pago,
2025,4,AP,CLARO,GSM,Pré-pago,
2025,4,AL,TIM,NR,Pós-pago,
2025,4,AM,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,4,PI,BRISANET,NR,Pós-pago,
2025,4,PE,ALGAR (CTBC TELECOM),LTE,Pré-pago,
2025,4,RR,VIVO,CDMA IS 95,Pré-pago,
2025,4,AM,DATORA,LTE,Pós-pago,
2025,4,MS,ALGAR (CTBC TELECOM),LTE,Pré-pago,
2025,4,PB,DATORA,LTE,Pós-pago,
2025,4,AL,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,4,AC,America Net S.a.,LTE,Pós-pago,
2025,4,AC,BRISANET,LTE,Pós-pago,
2025,4,SP,EMNIFY BRASIL LTDA.,WCDMA,Pós-pago,
2025,4,RS,Connect Iot Solutions Ltda,LTE,Pós-pago,
2025,4,RR,TIM,NR,Pré-pago,
2025,4,AC,TIM,NR,Pré-pago,
2025,4,MS,DATORA,LTE,Pós-pago,
2025,4,GO,BRISANET,NR,Pós-pago,
2025,4,PE,SURF TELECOM,LTE,Pós-pago,
2025,4,SC,SURF TELECOM,LTE,Pré-pago,
2025,4,AP,America Net S.a.,LTE,Pós-pago,
2025,4,RO,TIM,LTE,Pré-pago,
2025,4,AC,TIM,LTE,Pré-pago,
2025,4,CE,TIM,WCDMA,Pós-pago,
2025,4,SE,TIM,LTE,Pós-pago,
2025,4,ES,TIM,LTE,Pré-pago,
2025,4,RJ,TIM,GSM,Pré-pago,
2025,4,SP,TIM,LTE,Pós-pago,
2025,4,PR,TIM,GSM,Pós-pago,
2025,4,SC,TIM,LTE,Pós-pago,
2025,4,MS,TIM,LTE,Pré-pago,
2025,4,RO,VIVO,WCDMA,Pré-pago,
2025,4,TO,VIVO,WCDMA,Pós-pago,
2025,4,PI,VIVO,GSM,Pré-pago,
2025,4,RN,VIVO,LTE,Pré-pago,
2025,4,PE,VIVO,GSM,Pré-pago,
2025,4,AL,VIVO,NR,Pós-pago,
2025,4,BA,VIVO,LTE,Pós-pago,
2025,4,BA,VIVO,GSM,Pós-pago,
2025,4,ES,VIVO,WCDMA,Pós-pago,
2025,4,RJ,VIVO,WCDMA,Pós-pago,
2025,4,SC,VIVO,NR,Pré-pago,
2025,4,RS,VIVO,WCDMA,Pós-pago,
2025,4,RS,VIVO,WCDMA,Pré-pago,
2025,4,MS,VIVO,WCDMA,Pré-pago,
2025,4,GO,VIVO,GSM,Pós-pago,
2025,4,GO,VIVO,NR,Pré-pago,
2025,4,RO,CLARO,GSM,Pós-pago,
2025,4,AC,CLARO,LTE,Pré-pago,
2025,4,AC,CLARO,GSM,Pós-pago,
2025,4,CE,CLARO,NR,Pré-pago,
2025,4,RN,CLARO,GSM,Pré-pago,
2025,4,SE,CLARO,GSM,Pós-pago,
2025,4,BA,CLARO,NR,Pré-pago,
2025,4,MG,CLARO,LTE,Pré-pago,
2025,4,MG,CLARO,NR,Pré-pago,
2025,4,MG,CLARO,GSM,Pré-pago,
2025,4,SP,CLARO,WCDMA,Pós-pago,
2025,4,PR,CLARO,WCDMA,Pós-pago,
2025,4,SC,CLARO,NR,Pós-pago,
2025,4,RS,CLARO,GSM,Pós-pago,
2025,4,MS,CLARO,NR,Pós-pago,
2025,4,DF,CLARO,GSM,Pré-pago,
2025,4,MG,ALGAR (CTBC TELECOM),LTE,Pós-pago,
2025,4,GO,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,
2025,4,PI,BRISANET,LTE,Pós-pago,
2025,4,SP,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,
2025,4,RR,TIM,GSM,Pré-pago,
2025,4,PE,ALGAR (CTBC TELECOM),LTE,Pós-pago,
2025,4,MG,DATORA,LTE,Pós-pago,
2025,4,AC,CLARO,GSM,Pré-pago,
2025,4,SE,TIM,NR,Pós-pago,
2025,4,GO,ALGAR (CTBC TELECOM),GSM,Pós-pago,
2025,4,SC,DATORA,LTE,Pós-pago,
2025,4,TO,TIM,NR,Pré-pago,
2025,4,BA,BRISANET,LTE,Pós-pago,
2025,4,AL,BRISANET,LTE,Pós-pago,
2025,4,BA,VIVO,CDMA IS 95,Pré-pago,
2025,4,RO,DATORA,LTE,Pós-pago,
2025,4,AP,DATORA,GSM,Pós-pago,
2025,4,MA,SURF TELECOM,LTE,Pós-pago,
2025,4,RS,SURF TELECOM,LTE,Pré-pago,
2025,4,GO,SURF TELECOM,LTE,Pré-pago,
2025,4,AM,TIM,LTE,Pré-pago,
2025,4,PA,TIM,GSM,Pré-pago,
2025,4,CE,TIM,GSM,Pós-pago,
2025,4,CE,TIM,NR,Pré-pago,
2025,4,PB,TIM,LTE,Pré-pago,
2025,4,PE,TIM,GSM,Pós-pago,
2025,4,PE,TIM,WCDMA,Pós-pago,
2025,4,SE,TIM,LTE,Pré-pago,
2025,4,SE,TIM,WCDMA,Pré-pago,
2025,4,BA,TIM,NR,Pré-pago,
2025,4,SP,TIM,GSM,Pós-pago,
2025,4,MS,TIM,GSM,Pré-pago,
2025,4,DF,TIM,LTE,Pós-pago,
2025,4,DF,TIM,LTE,Pré-pago,
2025,4,DF,TIM,WCDMA,Pré-pago,
2025,4,RO,VIVO,NR,Pós-pago,
2025,4,PA,VIVO,NR,Pré-pago,
2025,4,PA,VIVO,GSM,Pré-pago,
2025,4,TO,VIVO,GSM,Pós-pago,
2025,4,TO,VIVO,NR,Pré-pago,
2025,4,CE,VIVO,NR,Pós-pago,
2025,4,RN,VIVO,GSM,Pré-pago,
2025,4,AL,VIVO,NR,Pré-pago,
2025,4,SE,VIVO,LTE,Pré-pago,
2025,4,BA,VIVO,WCDMA,Pós-pago,
2025,4,SP,VIVO,NR,Pré-pago,
2025,4,MS,VIVO,NR,Pós-pago,
2025,4,RR,CLARO,LTE,Pré-pago,
2025,4,TO,CLARO,WCDMA,Pré-pago,
2025,4,TO,CLARO,LTE,Pré-pago,
2025,4,MA,CLARO,LTE,Pré-pago,
2025,4,AL,CLARO,GSM,Pós-pago,
2025,4,RJ,CLARO,GSM,Pré-pago,
2025,4,SP,CLARO,NR,Pós-pago,
2025,4,SC,CLARO,WCDMA,Pós-pago,
2025,4,SC,CLARO,GSM,Pré-pago,
2025,4,GO,CLARO,NR,Pós-pago,
2025,4,RS,UNIFIQUE,NR,Pré-pago,
2025,4,RR,TIM,WCDMA,Pré-pago,
2025,4,AP,VIVO,NR,Pré-pago,
2025,4,PA,BRISANET,NR,Pós-pago,
2025,4,AL,Telexperts Telecomunicacoes S.A.,LTE,Pré-pago,
2025,4,RR,VIVO,WCDMA,Pós-pago,
2025,4,DF,VIVO,GSM,Pré-pago,
2025,4,AP,DATORA,LTE,Pós-pago,
2025,4,GO,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,4,SP,DATORA,LTE,Pós-pago,
2025,4,MS,ALGAR (CTBC TELECOM),GSM,Pós-pago,
2025,4,PR,DATORA,GSM,Pós-pago,
2025,4,RO,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,4,RS,VIVO,CDMA IS 95,Pré-pago,
2025,4,MG,DATORA,GSM,Pós-pago,
2025,4,AP,TIM,NR,Pós-pago,
2025,4,PI,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,
2025,4,MG,VIVO,CDMA IS 95,Pré-pago,
2025,4,PB,SURF TELECOM,LTE,Pós-pago,
2025,4,MG,SURF TELECOM,LTE,Pós-pago,
2025,4,ES,SURF TELECOM,LTE,Pré-pago,
2025,4,DF,America Net S.a.,LTE,Pós-pago,
2025,4,AM,TIM,WCDMA,Pós-pago,
2025,4,AM,TIM,WCDMA,Pré-pago,
2025,4,AP,TIM,LTE,Pós-pago,
2025,4,PI,TIM,LTE,Pós-pago,
2025,4,PB,TIM,GSM,Pré-pago,
2025,4,AL,TIM,GSM,Pós-pago,
2025,4,SE,TIM,GSM,Pós-pago,
2025,4,MT,TIM,GSM,Pré-pago,
2025,4,CE,VIVO,GSM,Pós-pago,
2025,4,CE,VIVO,WCDMA,Pré-pago,
2025,4,RN,VIVO,NR,Pós-pago,
2025,4,PB,VIVO,NR,Pós-pago,
2025,4,AL,VIVO,GSM,Pós-pago,
2025,4,MG,VIVO,LTE,Pós-pago,
2025,4,MG,VIVO,GSM,Pré-pago,
2025,4,MG,VIVO,WCDMA,Pré-pago,
2025,4,RJ,VIVO,GSM,Pré-pago,
2025,4,PR,VIVO,WCDMA,Pós-pago,
2025,4,PR,VIVO,GSM,Pós-pago,
2025,4,PR,VIVO,CDMA IS 95,Pré-pago,
2025,4,SC,VIVO,WCDMA,Pré-pago,
2025,4,RS,VIVO,LTE,Pós-pago,
2025,4,RS,VIVO,NR,Pré-pago,
2025,4,MS,VIVO,NR,Pré-pago,
2025,4,MT,VIVO,NR,Pós-pago,
2025,4,MT,VIVO,GSM,Pós-pago,
2025,4,MT,VIVO,WCDMA,Pré-pago,
2025,4,DF,VIVO,LTE,Pós-pago,
2025,4,AM,CLARO,GSM,Pós-pago,
2025,4,AM,CLARO,NR,Pré-pago,
2025,4,RR,CLARO,NR,Pós-pago,
2025,4,RR,CLARO,GSM,Pós-pago,
2025,4,MA,CLARO,GSM,Pré-pago,
2025,4,PI,CLARO,GSM,Pós-pago,
2025,4,PI,CLARO,WCDMA,Pré-pago,
2025,4,PI,CLARO,NR,Pré-pago,
2025,4,CE,CLARO,LTE,Pós-pago,
2025,4,PB,CLARO,WCDMA,Pós-pago,
2025,4,PE,CLARO,GSM,Pré-pago,
2025,4,SE,CLARO,NR,Pré-pago,
2025,4,BA,CLARO,WCDMA,Pós-pago,
2025,4,RJ,CLARO,NR,Pré-pago,
2025,4,PR,CLARO,LTE,Pós-pago,
2025,4,MS,CLARO,LTE,Pré-pago,
2025,4,RJ,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,
2025,4,SP,ALGAR (CTBC TELECOM),GSM,Pós-pago,
2025,4,AM,SURF TELECOM,LTE,Pré-pago,
2025,4,DF,TIM,WCDMA,Pós-pago,
2025,4,BA,America Net S.a.,LTE,Pós-pago,
2025,4,SP,UNIFIQUE,NR,Pós-pago,
2025,4,PA,BRISANET,LTE,Pós-pago,
2025,4,MA,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,
2025,4,RN,TIM,NR,Pós-pago,
2025,4,MT,VIVO,CDMA IS 95,Pré-pago,
2025,4,RR,TIM,NR,Pós-pago,
2025,4,RJ,DATORA,GSM,Pós-pago,
2025,4,RN,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,4,PI,America Net S.a.,LTE,Pós-pago,
2025,4,PE,DATORA,GSM,Pós-pago,
2025,4,ES,DATORA,GSM,Pós-pago,
2025,4,RJ,BRISANET,LTE,Pós-pago,
2025,4,PB,DATORA,GSM,Pós-pago,
2025,4,PI,SURF TELECOM,LTE,Pré-pago,
2025,4,MG,SURF TELECOM,LTE,Pré-pago,
2025,4,SP,SURF TELECOM,LTE,Pré-pago,
2025,4,MS,SURF TELECOM,LTE,Pré-pago,
2025,4,MT,SURF TELECOM,LTE,Pré-pago,
2025,4,AM,TIM,GSM,Pós-pago,
2025,4,TO,TIM,GSM,Pré-pago,
2025,4,MA,TIM,GSM,Pré-pago,
2025,4,CE,TIM,WCDMA,Pré-pago,
2025,4,RN,TIM,LTE,Pré-pago,
2025,4,PB,TIM,WCDMA,Pós-pago,
2025,4,PE,TIM,LTE,Pré-pago,
2025,4,MG,TIM,WCDMA,Pós-pago,
2025,4,MG,TIM,NR,Pré-pago,
2025,4,ES,TIM,GSM,Pré-pago,
2025,4,PR,TIM,NR,Pós-pago,
2025,4,RS,TIM,LTE,Pré-pago,
2025,4,MT,TIM,LTE,Pós-pago,
2025,4,MT,TIM,LTE,Pré-pago,
2025,4,MT,TIM,WCDMA,Pré-pago,
2025,4,RO,VIVO,GSM,Pós-pago,
2025,4,AC,VIVO,GSM,Pré-pago,
2025,4,AM,VIVO,LTE,Pré-pago,
2025,4,AM,VIVO,NR,Pré-pago,
2025,4,RR,VIVO,LTE,Pré-pago,
2025,4,PA,VIVO,LTE,Pós-pago,
2025,4,PA,VIVO,WCDMA,Pré-pago,
2025,4,AP,VIVO,GSM,Pós-pago,
2025,4,TO,VIVO,WCDMA,Pré-pago,
2025,4,CE,VIVO,GSM,Pré-pago,
2025,4,PE,VIVO,NR,Pós-pago,
2025,4,AL,VIVO,WCDMA,Pós-pago,
2025,4,BA,VIVO,GSM,Pré-pago,
2025,4,BA,VIVO,LTE,Pré-pago,
2025,4,RJ,VIVO,NR,Pós-pago,
2025,4,RJ,VIVO,LTE,Pré-pago,
2025,4,PR,VIVO,LTE,Pós-pago,
2025,4,SC,VIVO,WCDMA,Pós-pago,
2025,4,RS,VIVO,GSM,Pré-pago,
2025,4,GO,VIVO,GSM,Pré-pago,
2025,4,GO,VIVO,NR,Pós-pago,
2025,4,DF,VIVO,NR,Pré-pago,
2025,4,RO,CLARO,WCDMA,Pós-pago,
2025,4,RO,CLARO,LTE,Pré-pago,
2025,4,RO,CLARO,LTE,Pós-pago,
2025,4,PA,CLARO,GSM,Pós-pago,
2025,4,PA,CLARO,GSM,Pré-pago,
2025,4,AP,CLARO,LTE,Pós-pago,
2025,4,AP,CLARO,NR,Pré-pago,
2025,4,TO,CLARO,LTE,Pós-pago,
2025,4,TO,CLARO,GSM,Pré-pago,
2025,4,PI,CLARO,LTE,Pós-pago,
2025,4,CE,CLARO,WCDMA,Pós-pago,
2025,4,PB,CLARO,WCDMA,Pré-pago,
2025,4,PB,CLARO,GSM,Pré-pago,
2025,4,PE,CLARO,LTE,Pré-pago,
2025,4,AL,CLARO,WCDMA,Pré-pago,
2025,4,RJ,CLARO,WCDMA,Pós-pago,
2025,4,SP,CLARO,GSM,Pós-pago,
2025,4,PR,CLARO,WCDMA,Pré-pago,
2025,4,PR,CLARO,GSM,Pós-pago,
2025,4,PR,CLARO,NR,Pós-pago,
2025,4,MT,CLARO,NR,Pré-pago,
2025,4,MA,Telexperts Telecomunicacoes S.A.,LTE,Pré-pago,
2025,4,SP,Next Level Telecom Ltda.,LTE,Pós-pago,
2025,4,AP,TIM,WCDMA,Pré-pago,
2025,4,RJ,TIM,NR,Pré-pago,
2025,4,GO,TIM,NR,Pós-pago,
2025,4,RO,CLARO,GSM,Pré-pago,
2025,4,AM,CLARO,WCDMA,Pré-pago,
2025,4,MG,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,4,MT,America Net S.a.,LTE,Pós-pago,
2025,4,PI,TIM,NR,Pós-pago,
2025,4,GO,TIM,NR,Pré-pago,
2025,4,RJ,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,4,MS,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,4,PB,America Net S.a.,LTE,Pós-pago,
2025,4,ES,ALGAR (CTBC TELECOM),LTE,Pós-pago,
2025,4,CE,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,4,MG,ALGAR (CTBC TELECOM),GSM,Pré-pago,
2025,4,TO,DATORA,GSM,Pós-pago,
2025,4,MA,VIVO,CDMA IS 95,Pré-pago,
2025,4,RS,BRISANET,LTE,Pós-pago,
2025,4,SE,America Net S.a.,LTE,Pós-pago,
2025,4,RN,DATORA,GSM,Pós-pago,
2025,4,ES,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,
2025,4,SP,DATORA,GSM,Pós-pago,
2025,4,DF,ALGAR (CTBC TELECOM),LTE,Pós-pago,
2025,4,AC,SURF TELECOM,LTE,Pré-pago,
2025,4,RN,SURF TELECOM,LTE,Pós-pago,
2025,4,PB,SURF TELECOM,LTE,Pré-pago,
2025,4,PR,SURF TELECOM,LTE,Pós-pago,
2025,4,RO,TIM,NR,Pós-pago,
2025,4,TO,TIM,GSM,Pós-pago,
2025,4,SE,TIM,GSM,Pré-pago,
2025,4,BA,TIM,GSM,Pós-pago,
2025,4,BA,TIM,GSM,Pré-pago,
2025,4,MG,TIM,LTE,Pós-pago,
2025,4,ES,TIM,LTE,Pós-pago,
2025,4,PR,TIM,LTE,Pré-pago,
2025,4,SC,TIM,GSM,Pré-pago,
2025,4,RS,TIM,NR,Pré-pago,
2025,4,DF,TIM,GSM,Pós-pago,
2025,4,AC,VIVO,WCDMA,Pós-pago,
2025,4,AM,VIVO,NR,Pós-pago,
2025,4,AP,VIVO,LTE,Pré-pago,
2025,4,AP,VIVO,WCDMA,Pré-pago,
2025,4,PB,VIVO,WCDMA,Pós-pago,
2025,4,PB,VIVO,GSM,Pós-pago,
2025,4,PE,VIVO,GSM,Pós-pago,
2025,4,SE,VIVO,GSM,Pós-pago,
2025,4,ES,VIVO,NR,Pós-pago,
2025,4,PR,VIVO,GSM,Pré-pago,
2025,4,PR,VIVO,NR,Pós-pago,
2025,4,PR,VIVO,LTE,Pré-pago,
2025,4,SC,VIVO,LTE,Pós-pago,
2025,4,SC,VIVO,GSM,Pré-pago,
2025,4,RS,VIVO,LTE,Pré-pago,
2025,4,GO,VIVO,LTE,Pós-pago,
2025,4,GO,VIVO,WCDMA,Pré-pago,
2025,4,DF,VIVO,GSM,Pós-pago,
2025,4,DF,VIVO,WCDMA,Pós-pago,
2025,4,PA,CLARO,WCDMA,Pré-pago,
2025,4,PA,CLARO,WCDMA,Pós-pago,
2025,4,TO,CLARO,NR,Pré-pago,
2025,4,PE,CLARO,GSM,Pós-pago,
2025,4,RJ,CLARO,GSM,Pós-pago,
2025,4,RJ,CLARO,LTE,Pré-pago,
2025,4,MS,CLARO,WCDMA,Pós-pago,
2025,4,GO,CLARO,WCDMA,Pré-pago,
2025,4,CE,BRISANET,LTE,Pós-pago,
2025,4,CE,ALGAR (CTBC TELECOM),LTE,Pós-pago,
2025,4,CE,Telexperts Telecomunicacoes S.A.,LTE,Pré-pago,
2025,4,DF,Telexperts Telecomunicacoes S.A.,LTE,Pré-pago,
2025,4,MA,DATORA,LTE,Pós-pago,
2025,4,RJ,DATORA,LTE,Pós-pago,
2025,4,AM,TIM,NR,Pré-pago,
2025,4,AP,VIVO,WCDMA,Pós-pago,
2025,4,RS,ALGAR (CTBC TELECOM),LTE,Pós-pago,
2025,4,PA,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,4,AC,TIM,GSM,Pós-pago,
2025,4,PB,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,
2025,4,SP,VIVO,CDMA IS 95,Pré-pago,
2025,4,SE,BRISANET,LTE,Pós-pago,
2025,4,MS,BRISANET,LTE,Pós-pago,
2025,4,AL,DATORA,LTE,Pós-pago,
2025,4,TO,ALGAR (CTBC TELECOM),LTE,Pós-pago,
2025,4,SE,DATORA,LTE,Pós-pago,
2025,4,BA,SURF TELECOM,LTE,Pré-pago,
2025,4,PR,America Net S.a.,LTE,Pós-pago,
2025,4,RR,TIM,LTE,Pré-pago,
2025,4,PA,TIM,LTE,Pré-pago,
2025,4,TO,TIM,WCDMA,Pós-pago,
2025,4,MA,TIM,WCDMA,Pré-pago,
2025,4,CE,TIM,LTE,Pré-pago,
2025,4,RN,TIM,LTE,Pós-pago,
2025,4,AL,TIM,LTE,Pré-pago,
2025,4,AL,TIM,WCDMA,Pré-pago,
2025,4,MG,TIM,WCDMA,Pré-pago,
2025,4,RJ,TIM,GSM,Pós-pago,
2025,4,RJ,TIM,LTE,Pré-pago,
2025,4,SP,TIM,GSM,Pré-pago,
2025,4,PR,TIM,WCDMA,Pós-pago,
2025,4,GO,TIM,LTE,Pós-pago,
2025,4,RO,VIVO,NR,Pré-pago,
2025,4,RR,VIVO,GSM,Pós-pago,
2025,4,TO,VIVO,LTE,Pós-pago,
2025,4,AL,VIVO,GSM,Pré-pago,
2025,4,SE,VIVO,NR,Pós-pago,
2025,4,MG,VIVO,WCDMA,Pós-pago,
2025,4,RJ,VIVO,NR,Pré-pago,
2025,4,MT,VIVO,GSM,Pré-pago,
2025,4,AM,CLARO,LTE,Pós-pago,
2025,4,PA,CLARO,NR,Pós-pago,
2025,4,TO,CLARO,WCDMA,Pós-pago,
2025,4,TO,CLARO,GSM,Pós-pago,
2025,4,PI,CLARO,WCDMA,Pós-pago,
2025,4,BA,CLARO,LTE,Pós-pago,
2025,4,ES,CLARO,GSM,Pós-pago,
2025,4,SC,CLARO,LTE,Pré-pago,
2025,4,MT,CLARO,WCDMA,Pós-pago,
2025,4,MA,BRISANET,LTE,Pós-pago,
2025,4,MA,BRISANET,NR,Pós-pago,
2025,4,PB,BRISANET,LTE,Pós-pago,
2025,4,PE,BRISANET,NR,Pós-pago,
2025,4,SP,BRISANET,LTE,Pós-pago,
2025,4,PR,Telexperts Telecomunicacoes S.A.,LTE,Pré-pago,
2025,4,PA,TIM,NR,Pré-pago,
2025,4,PR,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,
2025,4,SC,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,
2025,4,RR,VIVO,WCDMA,Pré-pago,
2025,4,ES,TIM,NR,Pós-pago,
2025,4,RO,Telexperts Telecomunicacoes S.A.,LTE,Pré-pago,
2025,4,RR,CLARO,GSM,Pré-pago,
2025,4,RN,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,
2025,4,AL,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,
2025,4,ES,DATORA,LTE,Pós-pago,
2025,4,AL,DATORA,GSM,Pós-pago,
2025,4,TO,Telexperts Telecomunicacoes S.A.,LTE,Pré-pago,
2025,4,RO,TIM,NR,Pré-pago,
2025,4,AP,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,4,MT,DATORA,GSM,Pós-pago,
2025,4,MT,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,
2025,4,GO,DATORA,GSM,Pós-pago,
2025,4,PA,VIVO,CDMA IS 95,Pré-pago,
2025,4,RR,BRISANET,LTE,Pós-pago,
2025,4,RR,Telexperts Telecomunicacoes S.A.,LTE,Pré-pago,
2025,4,AP,VIVO,CDMA IS 95,Pré-pago,
2025,4,SC,ALGAR (CTBC TELECOM),LTE,Pré-pago,
2025,4,SP,EMNIFY BRASIL LTDA.,LTE,Pós-pago,
2025,4,PA,DATORA,GSM,Pós-pago,
2025,4,MT,SURF TELECOM,LTE,Pós-pago,
2025,4,MG,America Net S.a.,LTE,Pós-pago,
2025,4,SC,UNIFIQUE,NR,Pré-pago,
2025,4,AC,TIM,WCDMA,Pré-pago,
2025,4,RR,TIM,LTE,Pós-pago,
2025,4,PA,TIM,LTE,Pós-pago,
2025,4,AP,TIM,GSM,Pós-pago,
2025,4,MA,TIM,LTE,Pré-pago,
2025,4,CE,TIM,LTE,Pós-pago,
2025,4,RN,TIM,GSM,Pós-pago,
2025,4,PB,TIM,WCDMA,Pré-pago,
2025,4,PE,TIM,LTE,Pós-pago,
